"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_08\Disco físico(_Total)\% de tiempo inactivo"	"\\GI-AN-B3_08\Disco físico(_Total)\Longitud promedio de cola de lectura de disco"	"\\GI-AN-B3_08\Disco físico(_Total)\Transferencias de disco/s"	"\\GI-AN-B3_08\Disco físico(_Total)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_08\Disco físico(_Total)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_08\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_08\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Ancho de banda actual"	"\\GI-AN-B3_08\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_08\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Total de bytes/s"	"\\GI-AN-B3_08\Memoria\Bytes disponibles"	"\\GI-AN-B3_08\Memoria\Bytes de caché"	"\\GI-AN-B3_08\Memoria\Páginas/s"	"\\GI-AN-B3_08\Memoria\Errores de página/s"	"\\GI-AN-B3_08\Procesador(_Total)\% de tiempo de procesador"
"10/17/2022 09:17:46.006"	"92.700676728381495"	"0.05794725724280976"	"212.09174028831509"	"0.00086056364053825683"	"76304.826291079808"	"1000000000"	"100000"	"21482.005657183614"	"0"	"15061094400"	"49618944"	"2882.6553433552685"	"4038.7046883070707"	"14.824630889910562"
"10/17/2022 09:17:47.007"	"96.804593506198088"	"0.01769809745452364"	"73.990861469305102"	"0.001083783104029583"	"72648.648648648654"	"1000000000"	"100000"	"9244.8581776377687"	"0"	"15059378176"	"52158464"	"932.88478041704934"	"1674.7931481227843"	"4.3071569806245824"
"10/17/2022 09:17:48.022"	"97.592937308132548"	"0.017133660671592232"	"62.03688299577518"	"0.00090317577639468171"	"83220.317460317456"	"1000000000"	"100000"	"7596.0716734826938"	"0"	"15062499328"	"49258496"	"986.68185336137662"	"1347.0866021939753"	"2.2999773126700096"
"10/17/2022 09:17:49.017"	"94.237757059938829"	"0.030465767286381933"	"159.85538351184195"	"0.00080943279042758668"	"65523.119496855346"	"1000000000"	"100000"	"13934.563619334147"	"0"	"15060561920"	"51068928"	"1709.1456098750398"	"2567.7399338946184"	"8.8792026294269739"
"10/17/2022 09:17:50.001"	"96.705639430425578"	"0.024886173688833849"	"90.403830318181917"	"0.00085618186301943751"	"75799.011235955055"	"1000000000"	"100000"	"9434.5031010704915"	"0"	"15062724608"	"48201728"	"1236.1961965980606"	"1546.0070757783469"	"4.7722945580337406"
"10/17/2022 09:17:51.016"	"95.693888308304039"	"0.036841334322204655"	"136.92364496371255"	"0.00085395743274800759"	"74641.496402877703"	"1000000000"	"100000"	"12244.323071215445"	"0"	"15060381696"	"51720192"	"1805.619001571835"	"2235.1061181486602"	"5.3416585554985634"
"10/17/2022 09:17:52.010"	"94.831065596760183"	"0.032896364981849655"	"150.89174321874347"	"0.00084133200563927776"	"71724.373333333337"	"1000000000"	"100000"	"15604.21813872766"	"0"	"15059206144"	"52711424"	"1859.9922214097114"	"2832.740992693211"	"7.2589098848848561"
"10/17/2022 09:17:52.996"	"96.590771888108122"	"0.025162301920431524"	"92.342576475578497"	"0.00088022176002866277"	"88041.494505494498"	"1000000000"	"100000"	"7949.5796056009012"	"0"	"15061839872"	"49463296"	"1564.7500321466159"	"1978.7694959052535"	"5.6730743280194229"
"10/17/2022 09:17:53.998"	"96.149363724198665"	"0.029747207630617941"	"107.80753496358496"	"0.00094536892557157005"	"78904.888888888891"	"1000000000"	"100000"	"13703.535555371243"	"0"	"15057502208"	"54321152"	"1436.4355815981367"	"1977.4696922487205"	"7.1959493486908777"
"10/17/2022 09:17:55.000"	"97.708891179741542"	"0.0060880923002699025"	"66.869765036796537"	"0.0008104473245197655"	"36864"	"1000000000"	"100000"	"6253.8201152323454"	"0"	"15060459520"	"51277824"	"242.52765528270984"	"1189.682983938231"	"3.7039753945258491"
"10/17/2022 09:17:56.000"	"92.442415183309308"	"0.04958520377519348"	"208.93009264559637"	"0.00083779916831326791"	"80214.966507177029"	"1000000000"	"100000"	"23158.251321664524"	"0"	"15058018304"	"54202368"	"2969.00657970058"	"3922.6874810589479"	"12.526102211100209"
"10/17/2022 09:17:57.000"	"94.514026921474411"	"0.058193243764398953"	"185.98568048491322"	"0.00080215079151671053"	"61252.817204301078"	"1000000000"	"100000"	"15336.819178911821"	"0"	"15062618112"	"50536448"	"1979.8475664523019"	"2824.7825127412893"	"10.557254302775442"
"10/17/2022 09:17:58.000"	"98.085279748776898"	"0.0078992171875767112"	"55.993228039483427"	"0.00083392574836775753"	"52443.428571428572"	"1000000000"	"100000"	"6379.228480212576"	"0"	"15060664320"	"51994624"	"414.94981493545754"	"1054.8724211009824"	"3.525190653606225"
"10/17/2022 09:17:59.000"	"96.799594043640312"	"0.035096227155580778"	"92.989916991764616"	"0.00091612876733740162"	"85575.569892473111"	"1000000000"	"100000"	"9538.9656785100487"	"0"	"15061786624"	"50536448"	"1481.8393223848943"	"1784.8064712935468"	"7.8224090910227195"
"10/17/2022 09:18:00.000"	"94.353999847601614"	"0.044699526185022438"	"156.0003503169695"	"0.00084807806809459577"	"82720.820512820515"	"1000000000"	"100000"	"16774.037668056706"	"0"	"15062716416"	"49577984"	"2349.0052749651368"	"2951.0066268293394"	"9.3759606148174797"
"10/17/2022 09:18:01.001"	"97.209479078966439"	"0.010097868339993427"	"45.989687233292592"	"0.001395650689853406"	"67405.913043478256"	"1000000000"	"100000"	"4666.9534783697791"	"0"	"15061159936"	"51105792"	"504.8867837567991"	"971.78208675566088"	"3.5359835538717799"
"10/17/2022 09:18:02.001"	"95.434712138031514"	"0.026497143607919067"	"116.98742750244666"	"0.00097863366313351947"	"77158.837606837609"	"1000000000"	"100000"	"12326.675267095405"	"0"	"15060099072"	"52469760"	"1573.830862297872"	"2394.7426399005108"	"5.8695272649608388"
"10/17/2022 09:18:03.001"	"98.119393293584963"	"0.022897524777571544"	"61.994411484972566"	"0.00079999831113077415"	"62430.967741935485"	"1000000000"	"100000"	"6163.4443934414658"	"0"	"15063920640"	"49131520"	"729.93419974241897"	"929.91617227458846"	"3.5260488341210316"
"10/17/2022 09:18:04.008"	"95.952651045737923"	"0.032669380310512031"	"116.17796918999504"	"0.000875214657910835"	"72590.222222222219"	"1000000000"	"100000"	"9422.3311935372894"	"0"	"15064178688"	"48615424"	"1465.6297651660914"	"1782.3885016755651"	"7.2950527635316735"
"10/17/2022 09:18:05.020"	"96.213038215459108"	"0.026975618191250217"	"98.812606945574174"	"0.00092399742844824051"	"76042.240000000005"	"1000000000"	"100000"	"13713.213591906784"	"0"	"15060279296"	"52056064"	"1309.267042028858"	"2195.6161263306585"	"5.4340258392826302"
"10/17/2022 09:18:06.004"	"94.812937953698295"	"0.040021745825752228"	"162.52649388492361"	"0.00089062556140413903"	"76211.199999999997"	"1000000000"	"100000"	"16990.113354495203"	"0"	"15061233664"	"51662848"	"2112.8444205040068"	"3127.6192166979986"	"9.1352783766367232"
"10/17/2022 09:18:07.005"	"94.23602553752815"	"0.053372262435212418"	"144.91329889334858"	"0.0010048282304665431"	"70451.199999999997"	"1000000000"	"100000"	"13851.712570081458"	"0"	"15063113728"	"49524736"	"1863.8848443868628"	"2263.6456689202382"	"7.4699578628986458"
"10/17/2022 09:18:08.005"	"96.175065115773535"	"0.021797748292601376"	"71.990785169151877"	"0.0012041673225292799"	"89770.666666666672"	"1000000000"	"100000"	"9436.7920892563252"	"0"	"15061417984"	"51523584"	"1221.8436038431055"	"1521.8052087145716"	"4.3067651111640126"
"10/17/2022 09:18:09.009"	"98.720557273611334"	"0.0092634565900977239"	"45.820418667981514"	"0.00072608733590540586"	"64378.434782608696"	"1000000000"	"100000"	"2878.7176076188384"	"0"	"15063719936"	"49152000"	"504.02460534779664"	"691.29066425172107"	"2.3383853038149827"
"10/17/2022 09:18:10.010"	"96.841674453701842"	"0.015287635360520411"	"80.934415057809872"	"0.00090493594598581664"	"64929.185185185182"	"1000000000"	"100000"	"10553.448047414664"	"0"	"15064109056"	"50135040"	"870.29475944879493"	"1531.7587442422534"	"4.7645264510064234"
"10/17/2022 09:18:11.012"	"97.136554251710834"	"0.015563398000582231"	"80.809976847599344"	"0.00081728561086853702"	"64423.506172839509"	"1000000000"	"100000"	"9224.3092090481914"	"0"	"15065149440"	"49168384"	"859.97777830408188"	"1642.1385418660311"	"2.9625925747826298"
"10/17/2022 09:18:11.997"	"96.634624419046972"	"0.023768857007470431"	"108.68906151119906"	"0.00081495193744960705"	"57018.616822429904"	"1000000000"	"100000"	"12522.605143084691"	"0"	"15061184512"	"52514816"	"911.15970257519211"	"2260.1230080599803"	"6.359337377086316"
