
HORA INICIO DE MEDICION:  Mon Oct 17 11:11:21 2022

HORA FIN DE MEDICION: Mon Oct 17 11:16:21 2022
 

Parametros del experimento: 
Nº Usuarios: 5; Tpo. Reflex (seg): 1.100000; IP servidor: 192.168.203.238; Transitorio (seg): 60; Medicion (seg): 300 
N. usu.; N. pet.; Tpo Reflex(Seg); Tpo. Ini.(mseg); Tpo. Fin(mseg)
1;162;0.948920;283356.968750;283463.343750
1;163;0.511505;284462.750000;284599.437500
1;164;0.852346;285121.968750;285214.906250
1;165;1.327968;286104.812500;286206.218750
1;166;1.722815;287543.875000;287653.375000
1;167;0.991080;289390.093750;289495.281250
1;168;0.077567;290517.437500;290664.187500
1;169;0.234751;290764.156250;290841.187500
1;170;0.113114;291117.375000;291223.625000
1;171;0.380271;291372.437500;291434.937500
1;172;0.303601;291831.125000;291913.437500
1;173;0.758876;292243.968750;292439.968750
1;174;1.828525;293200.781250;293353.031250
1;175;3.080311;295207.843750;295339.750000
1;176;2.694448;298420.031250;298513.781250
1;177;1.486364;301259.343750;301365.218750
1;178;0.003261;302868.625000;302972.750000
1;179;0.751672;303022.812500;303132.781250
1;180;0.184709;303930.937500;304076.906250
1;181;0.492589;304284.468750;304338.250000
1;182;2.648751;304890.500000;304998.875000
1;183;0.102598;307662.343750;307815.687500
1;184;0.959229;307922.468750;308014.781250
1;185;4.899816;308983.656250;309135.437500
1;186;1.284385;314062.906250;314219.062500
1;187;1.017174;315540.687500;315644.062500
1;188;4.559801;316672.031250;316777.125000
1;189;0.661892;321371.437500;321531.906250
1;190;1.608704;322213.593750;322266.156250
1;191;0.774512;323883.000000;323936.375000
1;192;0.243429;324751.968750;324844.750000
1;193;0.024028;325105.718750;325235.500000
1;194;0.758474;325289.062500;325363.531250
1;195;1.628443;326140.093750;326262.125000
1;196;1.373817;327895.250000;328045.843750
1;197;0.706855;329473.906250;329580.562500
1;198;0.426629;330337.562500;330475.718750
1;199;0.317581;330937.906250;331086.531250
1;200;3.625051;331429.406250;331565.125000
1;201;0.094776;335218.375000;335338.343750
1;202;0.226553;335440.750000;335541.437500
1;203;0.384786;335774.531250;335927.812500
1;204;1.702903;336362.812500;336520.500000
1;205;0.137111;338237.750000;338342.375000
1;206;0.592038;338492.718750;338646.656250
1;207;0.034544;339290.437500;339445.843750
1;208;0.021355;339499.906250;339604.812500
1;209;3.385044;339644.187500;339729.218750
1;210;1.571379;343131.406250;343281.312500
1;211;0.094703;344878.531250;344978.250000
1;212;1.230171;345112.531250;345217.812500
1;213;0.533530;346458.625000;346610.781250
1;214;1.996234;347159.718750;347261.093750
1;215;0.132141;349312.218750;349394.187500
1;216;1.332581;349567.218750;349664.875000
1;217;0.274438;351019.343750;351122.906250
1;218;1.307833;351412.562500;351481.718750
1;219;0.020876;352832.093750;352933.937500
1;220;1.725551;352985.406250;353113.843750
1;221;1.715765;354867.593750;355011.312500
1;222;1.357898;356762.656250;356865.281250
1;223;0.139700;358223.562500;358345.875000
1;224;0.190083;358501.187500;358618.812500
1;225;0.576450;358823.031250;358879.562500
1;226;0.814886;359488.781250;359550.406250
2;0;2.964083;60401.652344;60539.457031
2;1;0.524354;63520.929688;63624.000000
2;2;2.369284;64199.769531;64352.894531
2;3;0.442174;66773.960938;66930.820313
2;4;0.135477;67426.335938;67533.468750
2;5;2.106033;67678.539063;67770.523438
2;6;0.679309;69882.257813;70032.695313
2;7;0.570288;70737.367188;70812.335938
2;8;0.114529;71412.328125;71514.695313
2;9;0.651161;71661.625000;71767.867188
2;10;0.968663;72465.687500;72583.539063
2;11;1.314356;73563.257813;73667.390625
2;12;0.061262;75017.898438;75161.937500
2;13;0.950990;75274.789063;75427.812500
2;14;1.331116;76424.117188;76526.031250
2;15;0.382170;77883.421875;78021.617188
2;16;4.418760;78450.023438;78599.414063
2;17;4.827200;83038.820313;83145.664063
2;18;2.275067;88004.625000;88107.476563
2;19;1.186471;90413.617188;90525.992188
2;20;0.010185;91751.273438;91872.570313
2;21;0.261546;91924.000000;92070.078125
2;22;0.283349;92350.406250;92452.226563
2;23;1.295883;92747.562500;92848.648438
2;24;0.146276;94194.085938;94262.343750
2;25;1.567743;94432.750000;94585.195313
2;26;0.415014;96179.812500;96286.507813
2;27;0.001781;96740.515625;96841.671875
2;28;0.234294;96883.000000;96981.070313
2;29;0.643602;97256.726563;97359.125000
2;30;4.932042;98053.617188;98119.953125
2;31;1.193105;103076.757813;103196.164063
2;32;0.975243;104399.437500;104521.117188
2;33;2.018091;105508.945313;105602.664063
2;34;2.422635;107634.218750;107708.726563
2;35;0.156059;110174.546875;110275.046875
2;36;0.401681;110434.132813;110554.828125
2;37;0.491434;110970.648438;111110.179688
2;38;0.148233;111637.898438;111790.359375
2;39;0.947727;111950.609375;112087.726563
2;40;2.243652;113058.476563;113181.632813
2;41;2.273475;115438.929688;115493.195313
2;42;0.328976;117796.601563;117900.851563
2;43;0.398493;118242.164063;118307.554688
2;44;2.575174;118729.054688;118866.718750
2;45;0.527223;121461.101563;121563.570313
2;46;0.198856;122113.929688;122185.093750
2;47;0.826709;122385.765625;122487.906250
2;48;1.315798;123331.382813;123401.429688
2;49;1.285033;124774.703125;124859.804688
2;50;2.482227;126162.445313;126245.484375
2;51;0.246281;128763.468750;128884.304688
2;52;1.055146;129158.406250;129257.203125
2;53;0.901895;130351.250000;130452.671875
2;54;0.108028;131395.250000;131480.703125
2;55;0.111961;131633.312500;131766.421875
2;56;1.308274;131902.390625;131995.703125
2;57;0.393489;133323.312500;133422.203125
2;58;0.115386;133848.515625;133999.796875
2;59;2.570301;134129.109375;134256.312500
2;60;0.332422;136840.484375;136940.187500
2;61;0.351248;137309.171875;137380.109375
2;62;0.404150;137762.390625;137829.046875
2;63;0.784399;138282.234375;138435.328125
2;64;2.900850;139246.890625;139370.046875
2;65;0.354904;142300.687500;142403.453125
2;66;2.370442;142769.656250;142875.328125
2;67;0.287048;145285.640625;145379.718750
2;68;1.865231;145691.187500;145864.515625
2;69;0.360247;147761.296875;147865.531250
2;70;0.634659;148251.906250;148389.875000
2;71;0.200910;149064.625000;149181.078125
2;72;0.423072;149419.890625;149529.062500
2;73;0.723060;149967.687500;150062.390625
2;74;1.464413;150822.312500;150921.046875
2;75;0.655295;152388.890625;152492.000000
2;76;0.369086;153202.078125;153323.578125
2;77;0.176481;153721.734375;153827.500000
2;78;0.057577;154037.375000;154187.015625
2;79;0.858849;154279.734375;154372.562500
2;80;3.141043;155232.984375;155331.500000
2;81;0.255855;158498.921875;158595.718750
2;82;0.321127;158866.484375;158967.578125
2;83;0.510491;159337.718750;159443.937500
2;84;0.596071;159989.281250;160082.828125
2;85;0.083962;160695.781250;160835.968750
2;86;0.270010;160932.906250;161041.984375
2;87;0.679371;161373.000000;161474.453125
2;88;0.233671;162163.187500;162256.953125
2;89;1.184499;162537.171875;162690.843750
2;90;1.178112;163893.546875;163982.312500
2;91;1.849427;165178.375000;165282.703125
2;92;0.431886;167181.328125;167324.390625
2;93;0.061546;167779.312500;167932.109375
2;94;3.774268;168016.484375;168114.078125
2;95;1.540578;171929.000000;172079.796875
2;96;1.897725;173635.828125;173759.875000
2;97;1.960744;175680.953125;175787.359375
2;98;0.217189;177755.031250;177856.843750
2;99;0.636573;178091.000000;178212.406250
2;100;3.278879;178898.703125;179044.078125
2;101;0.667729;182359.046875;182460.796875
2;102;1.039575;183142.171875;183242.937500
2;103;0.364354;184301.453125;184446.875000
2;104;2.241074;184816.265625;184917.953125
2;105;1.543032;187192.671875;187293.859375
2;106;0.425788;188845.953125;188974.296875
2;107;3.918192;189414.015625;189513.968750
2;108;0.616871;193471.375000;193573.671875
2;109;3.050351;194214.875000;194368.593750
2;110;3.086402;197444.593750;197546.718750
2;111;0.460032;200690.109375;200842.578125
2;112;0.644989;201331.593750;201434.843750
2;113;0.129532;202128.546875;202230.218750
2;114;5.459801;202391.062500;202515.828125
2;115;1.690970;208029.906250;208129.078125
2;116;0.432035;209880.281250;209983.750000
2;117;1.620652;210437.687500;210582.609375
2;118;0.388412;212212.453125;212332.734375
2;119;0.637891;212725.343750;212831.125000
2;120;0.551007;213480.015625;213630.859375
2;121;0.300950;214223.593750;214325.593750
2;122;0.819756;214644.687500;214699.187500
2;123;2.242104;215553.781250;215698.171875
2;124;1.416904;217973.984375;218062.437500
2;125;0.794722;219535.062500;219662.437500
2;126;0.840822;220461.953125;220566.687500
2;127;0.652375;221421.484375;221542.250000
2;128;2.123017;222226.000000;222373.687500
2;129;0.758809;224521.562500;224613.140625
2;130;0.890145;225382.125000;225480.531250
2;131;0.206687;226391.968750;226492.671875
2;132;0.279404;226711.875000;226805.796875
2;133;0.087809;227142.921875;227230.765625
2;134;1.931792;227343.859375;227449.546875
2;135;0.147427;229388.328125;229507.125000
2;136;1.193900;229678.359375;229762.453125
2;137;0.018040;230967.187500;231043.000000
2;138;1.696293;231092.203125;231193.296875
2;139;0.401149;232908.671875;233057.359375
2;140;1.697549;233461.031250;233553.812500
2;141;0.177151;235302.421875;235450.171875
2;142;0.526681;235652.046875;235754.031250
2;143;0.032605;236309.421875;236380.390625
2;144;1.146344;236431.781250;236600.953125
2;145;1.835983;237762.859375;237912.750000
2;146;1.090940;239788.796875;239891.062500
2;147;1.150253;241007.687500;241142.234375
2;148;0.689629;242326.796875;242434.859375
2;149;0.013987;243132.937500;243226.640625
2;150;9.465960;243273.562500;243374.187500
2;151;1.687851;252857.765625;252963.312500
2;152;1.793690;254673.968750;254790.406250
2;153;0.374641;256596.984375;256697.453125
2;154;1.362754;257110.515625;257215.000000
2;155;1.776509;258595.796875;258716.312500
2;156;0.020534;260532.250000;260619.125000
2;157;1.421661;260688.828125;260822.281250
2;158;0.858117;262265.593750;262416.781250
2;159;1.480416;263281.031250;263430.687500
2;160;0.445189;264922.375000;265057.156250
2;161;0.127118;265525.906250;265682.218750
2;162;0.330652;265835.718750;265956.187500
2;163;0.616577;266301.218750;266412.468750
2;164;0.527223;267090.125000;267222.718750
2;165;1.244438;267760.593750;267862.218750
