
HORA INICIO DE MEDICION:  Mon Oct 10 10:18:20 2022

HORA FIN DE MEDICION: Mon Oct 10 10:20:20 2022
 

Parametros del experimento: 
Nº Usuarios: 5; Tpo. Reflex (seg): 1.100000; IP servidor: 192.168.203.238; Transitorio (seg): 60; Medicion (seg): 120 
N. usu.; N. pet.; Tpo Reflex(Seg); Tpo. Ini.(mseg); Tpo. Fin(mseg)
1;44;0.187094;123612.703125;123753.257813
1;45;0.187930;123958.695313;124057.781250
1;46;1.265980;124267.273438;124372.835938
1;47;0.963009;125648.960938;125748.781250
1;48;1.529735;126743.554688;126866.062500
1;49;0.290059;128427.335938;128551.812500
1;50;0.965752;128896.750000;128997.921875
1;51;0.567191;129989.546875;130095.500000
1;52;0.042470;130693.843750;130805.234375
1;53;0.250067;130851.289063;130981.726563
1;54;3.810130;131248.453125;131408.453125
1;55;3.796279;135256.843750;135374.609375
1;56;0.458758;139213.500000;139361.187500
1;57;1.969158;139866.562500;139970.578125
1;58;2.093128;141977.781250;142116.921875
1;59;2.027169;144233.000000;144370.593750
1;60;1.184400;146409.828125;146514.609375
1;61;0.926558;147715.859375;147831.703125
1;62;0.058072;148778.343750;148877.531250
1;63;0.915314;148945.734375;149075.062500
1;64;2.135577;150036.531250;150186.718750
1;65;2.097865;152364.640625;152512.250000
1;66;1.185978;154632.468750;154805.796875
1;67;0.174394;155993.390625;156053.031250
1;68;0.944474;156246.921875;156297.578125
1;69;0.302407;157254.687500;157384.171875
1;70;0.020568;157702.140625;157810.781250
1;71;4.574738;157846.281250;157932.171875
1;72;2.089757;162534.968750;162633.812500
1;73;0.694668;164733.890625;164838.046875
1;74;3.252734;165541.296875;165650.625000
1;75;0.074941;168929.781250;169029.609375
1;76;2.237475;169126.234375;169248.812500
1;77;0.002891;171499.296875;171589.937500
1;78;0.617577;171604.421875;171701.734375
1;79;1.737704;172334.406250;172489.843750
1;80;2.358058;174251.781250;174339.062500
1;81;0.270310;176699.359375;176829.750000
1;82;0.692649;177112.718750;177273.953125
1;83;0.358014;177995.687500;178098.812500
1;84;1.331229;178475.562500;178574.625000
2;0;0.315254;60031.765625;60148.652344
2;1;2.964083;60481.820313;60639.503906
2;2;0.524354;63614.605469;63770.695313
2;3;2.369284;64322.824219;64478.558594
2;4;0.442174;66867.882813;67075.375000
2;5;0.135477;67538.156250;67636.765625
2;6;2.106033;67807.609375;67921.476563
2;7;0.679309;70046.367188;70150.539063
2;8;0.570288;70855.289063;71004.804688
2;9;0.114529;71582.421875;71703.179688
2;10;0.651161;71869.335938;71968.210938
2;11;0.968663;72625.960938;72703.359375
2;12;1.314356;73703.429688;73815.796875
2;13;0.061262;75151.921875;75250.429688
2;14;0.950990;75314.640625;75456.796875
2;15;1.331116;76434.656250;76537.195313
2;16;0.382170;77892.835938;78094.023438
2;17;4.418760;78486.398438;78608.117188
2;18;4.827200;83032.515625;83173.101563
2;19;2.275067;88036.414063;88167.914063
2;20;1.186471;90501.382813;90653.890625
2;21;0.010185;91847.070313;91943.320313
2;22;0.261546;91986.546875;92098.789063
2;23;0.283349;92381.867188;92521.296875
2;24;1.295883;92830.765625;92929.867188
2;25;0.146276;94236.789063;94361.578125
2;26;1.567743;94543.671875;94648.164063
2;27;0.415014;96227.148438;96330.617188
2;28;0.001781;96758.601563;96858.726563
2;29;0.234294;96862.062500;96941.406250
2;30;0.643602;97236.789063;97359.492188
2;31;4.932042;98036.992188;98143.500000
2;32;1.193105;103099.632813;103197.617188
2;33;0.975243;104435.039063;104519.164063
2;34;2.018091;105518.992188;105614.796875
2;35;2.422635;107655.867188;107731.242188
2;36;0.156059;110186.984375;110332.242188
2;37;0.401681;110488.523438;110614.671875
2;38;0.491434;111050.437500;111148.625000
2;39;0.148233;111692.359375;111812.679688
2;40;0.947727;111993.484375;112093.609375
2;41;2.243652;113081.921875;113213.218750
2;42;2.273475;115484.164063;115636.187500
2;43;0.328976;117924.039063;118108.343750
2;44;0.398493;118470.273438;118583.125000
2;45;2.575174;118989.429688;119141.976563
2;46;0.527223;121756.539063;121833.476563
2;47;0.198856;122393.789063;122499.117188
2;48;0.826709;122710.195313;122850.140625
2;49;1.315798;123701.984375;123753.257813
2;50;1.285033;125118.882813;125177.609375
2;51;2.482227;126485.335938;126584.187500
2;52;0.246281;129086.367188;129179.250000
2;53;1.055146;129437.210938;129593.507813
2;54;0.901895;130693.914063;130799.335938
2;55;0.108028;131720.703125;131825.781250
2;56;0.111961;131978.656250;132133.812500
2;57;1.308274;132286.609375;132422.531250
2;58;0.393489;133747.984375;133832.515625
2;59;0.115386;134246.640625;134358.718750
2;60;2.570301;134511.046875;134615.843750
2;61;0.332422;137232.046875;137380.953125
2;62;0.351248;137735.593750;137835.218750
2;63;0.404150;138241.375000;138394.578125
2;64;0.784399;138850.859375;138950.015625
2;65;2.900850;139761.578125;139866.546875
2;66;0.354904;142814.437500;142945.093750
2;67;2.370442;143304.562500;143431.609375
2;68;0.287048;145829.796875;145967.593750
2;69;1.865231;146287.984375;146409.812500
2;70;0.360247;148305.937500;148405.187500
2;71;0.634659;148778.328125;148914.468750
2;72;0.200910;149570.875000;149680.250000
2;73;0.423072;149889.265625;150036.515625
2;74;0.723060;150508.359375;150607.671875
2;75;1.464413;151352.250000;151488.531250
2;76;0.655295;152967.375000;153066.921875
2;77;0.369086;153731.718750;153831.312500
2;78;0.176481;154212.984375;154364.515625
2;79;0.057577;154581.312500;154680.265625
2;80;0.858849;154743.265625;154873.671875
2;81;3.141043;155779.000000;155899.625000
2;82;0.255855;159056.437500;159205.140625
2;83;0.321127;159504.765625;159657.062500
2;84;0.510491;159993.796875;160125.984375
2;85;0.596071;160665.843750;160765.171875
2;86;0.083962;161381.312500;161478.312500
2;87;0.270010;161577.531250;161677.312500
2;88;0.679371;161969.250000;162072.812500
2;89;0.233671;162781.234375;162931.593750
2;90;1.184499;163182.984375;163332.796875
2;91;1.178112;164536.109375;164649.421875
2;92;1.849427;165873.390625;165994.468750
2;93;0.431886;167869.640625;167978.187500
2;94;0.061546;168452.296875;168581.953125
2;95;3.774268;168680.734375;168775.968750
2;96;1.540578;172594.406250;172695.171875
2;97;1.897725;174251.781250;174401.578125
2;98;1.960744;176349.265625;176446.718750
2;99;0.217189;178424.500000;178580.515625
2;100;0.636573;178856.500000;178960.859375
2;101;3.278879;179605.281250;179703.937500
3;0;0.797352;61170.824219;61248.937500
3;1;0.514824;62067.824219;62217.410156
3;2;0.493746;62753.175781;62906.425781
3;3;2.960116;63422.675781;63521.324219
3;4;0.666744;66533.171875;66640.085938
3;5;0.213392;67328.328125;67421.429688
3;6;1.226070;67642.820313;67807.562500
3;7;0.138709;69046.617188;69229.937500
3;8;1.437422;69416.687500;69516.312500
3;9;0.383406;71004.812500;71109.359375
3;10;0.193560;71515.679688;71609.375000
3;11;0.129003;71818.640625;71967.906250
3;12;0.563431;72109.531250;72228.632813
3;13;0.312619;72810.078125;72936.210938
3;14;1.195492;73251.593750;73408.406250
3;15;1.456183;74616.500000;74753.750000
3;16;0.813409;76222.398438;76291.914063
3;17;1.710030;77126.195313;77277.968750
3;18;1.239351;79031.281250;79135.132813
3;19;1.363797;80398.085938;80546.992188
3;20;1.573061;81964.609375;82036.859375
3;21;2.775937;83612.609375;83757.460938
3;22;1.316243;86579.554688;86719.828125
3;23;0.867975;88048.742188;88167.914063
3;24;0.132065;89049.789063;89131.210938
3;25;1.026865;89267.523438;89358.843750
3;26;0.654868;90399.164063;90549.335938
3;27;1.410835;91236.500000;91336.984375
3;28;1.317576;92796.156250;92929.859375
3;29;0.379180;94263.546875;94361.562500
3;30;1.376278;94752.679688;94830.625000
3;31;0.059595;96227.203125;96332.234375
3;32;0.090540;96408.890625;96468.484375
3;33;1.724102;96581.250000;96668.960938
3;34;0.021561;98395.695313;98539.539063
3;35;0.815591;98593.304688;98749.593750
3;36;0.110067;99577.320313;99706.210938
3;37;1.257628;99842.046875;99947.187500
3;38;2.168586;101219.226563;101376.609375
3;39;0.738126;103561.359375;103711.117188
3;40;1.212240;104485.265625;104593.570313
3;41;1.534466;105863.031250;105983.148438
3;42;1.331567;107556.679688;107655.859375
3;43;0.862373;108988.445313;109082.171875
3;44;0.874274;109964.351563;110087.703125
3;45;1.122430;110999.085938;111103.726563
3;46;0.691138;112261.539063;112394.968750
3;47;2.901789;113114.851563;113213.203125
3;48;0.719180;116129.742188;116207.937500
3;49;0.266454;116974.851563;117114.218750
3;50;1.465049;117422.140625;117520.546875
3;51;1.820239;118993.429688;119093.593750
3;52;1.478097;120951.578125;121032.226563
3;53;1.991299;122549.843750;122710.187500
3;54;0.520737;124714.617188;124839.195313
3;55;0.342551;125404.656250;125548.632813
3;56;0.824221;125897.656250;125994.656250
3;57;0.052882;126838.406250;126969.562500
3;58;1.855395;127043.828125;127142.804688
3;59;0.492852;129035.171875;129151.554688
3;60;0.219154;129678.078125;129784.453125
3;61;1.900556;130031.296875;130147.656250
3;62;1.223719;132083.437500;132185.328125
3;63;0.089920;133437.468750;133631.656250
3;64;1.209414;133747.968750;133831.500000
3;65;3.383587;135062.484375;135166.890625
3;66;4.838065;138600.968750;138707.531250
3;67;0.875687;143558.687500;143658.609375
3;68;0.454639;144559.875000;144658.390625
3;69;1.204285;145158.093750;145304.765625
3;70;1.526234;146534.406250;146682.218750
3;71;0.458249;148229.171875;148305.125000
3;72;0.579630;148778.281250;148851.968750
3;73;0.063429;149488.265625;149551.921875
3;74;3.036999;149621.921875;149737.921875
3;75;0.240459;152778.968750;152894.421875
3;76;0.149386;153164.937500;153264.078125
3;77;0.683550;153416.593750;153564.031250
3;78;1.787535;154262.984375;154383.859375
3;79;0.052143;156197.468750;156294.750000
3;80;0.119831;156368.406250;156465.390625
3;81;0.452003;156587.296875;156669.109375
3;82;1.093386;157147.968750;157302.968750
3;83;1.142733;158408.750000;158607.828125
3;84;1.665501;159759.390625;159821.937500
3;85;1.430992;161529.312500;161628.921875
3;86;1.141690;163078.390625;163228.500000
3;87;1.254789;164392.187500;164513.984375
3;88;0.744317;165818.781250;165917.359375
3;89;3.762912;166682.046875;166813.453125
3;90;0.470177;170604.296875;170736.171875
3;91;1.243710;171256.156250;171325.109375
3;92;0.112370;172594.406250;172695.171875
3;93;1.157152;172852.078125;172997.703125
3;94;3.036468;174198.437500;174302.375000
3;95;0.945504;177347.984375;177471.890625
3;96;1.149489;178424.500000;178580.515625
3;97;0.772275;179757.890625;179907.828125
4;0;1.721209;60399.125000;60505.562500
4;1;0.730273;62249.007813;62373.394531
4;2;0.027947;63114.539063;63234.015625
4;3;0.024097;63264.734375;63368.714844
4;4;0.284697;63422.675781;63571.531250
4;5;0.533639;63873.679688;64028.820313
4;6;6.747947;64601.085938;64735.242188
4;7;0.223752;71515.679688;71685.992188
4;8;0.278669;71968.226563;72072.742188
4;9;1.638819;72376.460938;72478.726563
4;10;0.267952;74145.359375;74234.695313
4;11;1.756770;74542.992188;74616.492188
4;12;0.348019;76381.210938;76477.320313
4;13;2.417787;76844.312500;76931.195313
4;14;0.462790;79390.812500;79494.976563
4;15;0.367350;79969.703125;80124.304688
4;16;0.507877;80547.015625;80647.875000
4;17;0.625136;81164.554688;81267.843750
4;18;1.147963;81908.734375;82036.859375
4;19;0.217884;83189.734375;83329.367188
4;20;0.537080;83565.898438;83688.062500
4;21;2.330903;84239.710938;84392.031250
4;22;7.811474;86758.820313;86909.726563
4;23;0.810950;94752.648438;94830.625000
4;24;1.629920;95649.828125;95800.187500
4;25;1.273540;97440.515625;97545.554688
4;26;0.094081;98846.656250;98972.734375
4;27;0.958266;99094.781250;99198.203125
4;28;0.295754;100171.781250;100314.562500
4;29;1.194994;100612.609375;100703.265625
4;30;0.204098;101915.835938;102015.234375
4;31;2.789419;102260.578125;102360.593750
4;32;0.659505;105166.835938;105320.367188
4;33;0.254881;106033.640625;106175.593750
4;34;0.393969;106467.796875;106566.210938
4;35;0.287745;106981.703125;107067.234375
4;36;0.590774;107363.398438;107508.125000
4;37;1.056548;108124.062500;108180.406250
4;38;0.258654;109281.242188;109379.062500
4;39;2.875807;109677.117188;109796.015625
4;40;0.839885;112685.898438;112838.671875
4;41;0.264104;113703.570313;113773.617188
4;42;2.003472;114053.859375;114204.500000
4;43;4.066091;116208.062500;116306.375000
4;44;0.032640;120412.656250;120481.078125
4;45;0.711333;120531.914063;120627.023438
4;46;1.740478;121375.945313;121458.421875
4;47;2.554096;123231.335938;123376.031250
4;48;1.637777;125946.671875;126083.968750
4;49;2.904139;127724.734375;127835.429688
4;50;0.962043;130748.187500;130935.515625
4;51;0.702778;131925.187500;132029.187500
4;52;0.162577;132782.687500;132928.406250
4;53;4.087955;133108.156250;133224.515625
4;54;3.571123;137333.218750;137481.265625
4;55;6.439270;141067.093750;141180.171875
4;56;2.993284;147664.343750;147734.109375
4;57;0.602032;150731.203125;150880.218750
4;58;0.333740;151492.953125;151640.265625
4;59;1.487272;151981.968750;152101.343750
4;60;0.093715;153615.437500;153731.687500
4;61;2.366395;153882.234375;154008.765625
4;62;0.029463;156399.640625;156518.406250
4;63;0.557954;156566.500000;156718.171875
4;64;0.052847;157302.984375;157409.203125
4;65;1.898857;157483.046875;157582.687500
4;66;1.732665;159504.750000;159657.062500
4;67;0.117251;161431.437500;161529.312500
4;68;1.267466;161677.328125;161778.765625
4;69;0.565843;163078.406250;163233.703125
4;70;0.527223;163837.390625;163981.109375
4;71;3.194246;164536.093750;164634.906250
4;72;0.888638;167869.640625;167978.203125
4;73;2.660753;168875.234375;168979.156250
4;74;0.803189;171653.906250;171805.859375
4;75;0.712615;172646.750000;172749.953125
4;76;0.426035;173488.687500;173588.765625
4;77;3.178436;174055.359375;174199.593750
4;78;0.185782;177386.250000;177471.906250
4;79;0.155672;177695.812500;177792.546875
4;80;0.419920;177950.984375;178098.812500
4;81;0.097340;178527.031250;178649.234375
4;82;0.402988;178805.375000;178902.109375
4;83;0.096644;179349.953125;179474.515625
4;84;2.271885;179577.078125;179757.875000


