
HORA INICIO DE MEDICION:  Mon Oct  3 09:30:53 2022

HORA FIN DE MEDICION: Mon Oct  3 09:35:53 2022
 

Parametros del experimento: 
Nº Usuarios: 90; Tpo. Reflex (seg): 1.250000; IP servidor: 192.168.203.238; Transitorio (seg): 0; Medicion (seg): 300 
N. usu.; N. pet.; Tpo Reflex(Seg); Tpo. Ini.(mseg); Tpo. Fin(mseg)
2;0;5.263710;14.269889;566.220642
2;1;2.188170;5829.876953;6050.974609
2;2;1.361117;8239.480469;8394.801758
2;3;0.480428;9756.438477;10122.653320
2;4;1.162630;10603.579102;10847.350586
2;5;0.314852;12010.374023;12235.041992
2;6;1.645186;12549.765625;12772.179688
2;7;0.365223;14418.149414;14509.652344
2;8;1.303854;14875.698242;15027.512695
2;9;1.838657;16331.626953;16600.253906
2;10;0.724196;18439.060547;19060.513672
2;11;3.971004;19784.773438;20023.177734
2;12;0.647990;23994.421875;24420.556641
2;13;2.094061;25068.234375;25535.734375
2;14;1.114076;27630.232422;27943.541016
2;15;0.031836;29058.531250;29233.470703
2;16;1.156168;29265.488281;29308.806641
2;17;0.223371;30465.865234;30557.097656
2;18;0.367064;30780.791016;30846.255859
2;19;0.275006;31214.113281;31294.654297
2;20;1.251900;31570.365234;31794.203125
2;21;0.450096;33046.070313;33323.667969
2;22;1.036278;33774.175781;34060.656250
2;23;2.671502;35097.167969;35380.003906
2;24;0.603623;38051.347656;38434.835938
2;25;1.608598;39038.218750;39270.535156
2;26;0.037445;40879.003906;40975.343750
2;27;0.061856;41013.546875;41117.175781
2;28;3.213916;41178.777344;41279.023438
2;29;1.932250;44492.921875;44859.804688
2;30;0.594874;46792.835938;47036.117188
2;31;1.180844;47630.476563;47760.527344
2;32;1.636538;48940.937500;49154.730469
2;33;2.923562;50791.144531;51210.726563
2;34;0.550423;54134.570313;54330.894531
2;35;2.749548;54881.441406;55153.289063
2;36;1.442115;57902.917969;58021.703125
2;37;0.670290;59464.515625;59785.113281
2;38;0.806440;60455.343750;60540.347656
2;39;0.330457;61347.000000;61665.148438
2;40;1.043554;61996.152344;62100.863281
2;41;6.921706;63144.535156;63200.617188
2;42;0.246016;70122.640625;70430.429688
2;43;0.669833;70676.945313;70853.406250
2;44;0.358243;71522.679688;71649.929688
2;45;3.368276;72008.757813;72408.351563
2;46;0.595856;75776.929688;76270.304688
2;47;2.692368;76865.750000;77023.242188
2;48;0.502471;79716.171875;79785.421875
2;49;0.153951;80287.765625;80395.453125
2;50;2.393219;80548.882813;80963.281250
2;51;0.771942;83356.914063;84007.468750
2;52;0.648054;84779.632813;85203.960938
2;53;0.130146;85853.062500;85969.148438
2;54;0.739955;86099.406250;86182.812500
2;55;1.100754;86922.835938;87013.500000
2;56;1.493586;88113.804688;88748.968750
2;57;0.069616;90242.476563;90336.468750
2;58;1.080670;90406.226563;90498.414063
2;59;1.512632;91578.656250;91741.906250
2;60;0.434284;93254.828125;93389.679688
2;61;5.021318;93824.671875;94248.273438
2;62;5.485455;99270.070313;99351.679688
2;63;2.585304;104837.406250;105035.468750
2;64;1.348263;107621.140625;107713.625000
2;65;0.011574;109062.031250;109096.078125
2;66;0.297211;109108.117188;109171.648438
2;67;0.321988;109469.492188;109716.335938
2;68;1.472594;110037.679688;110293.585938
2;69;0.166222;111766.320313;111907.921875
2;70;1.781526;112074.828125;112358.375000
2;71;0.471607;114139.734375;114395.015625
2;72;0.002024;114866.617188;114938.203125
2;73;0.266243;114940.726563;115018.632813
2;74;0.731366;115284.875000;115518.960938
2;75;5.604592;116250.585938;116477.390625
2;76;1.355802;122082.117188;122507.914063
2;77;1.108230;123863.289063;124105.929688
2;78;2.293285;125214.117188;125653.671875
2;79;2.752994;127947.804688;128176.031250
2;80;0.177339;130928.453125;131367.718750
2;81;0.456456;131544.906250;131955.578125
2;82;0.558448;132412.078125;132600.484375
2;83;0.168447;133159.187500;133426.328125
2;84;1.076962;133594.703125;133665.140625
2;85;2.549604;134742.078125;135015.296875
2;86;2.583494;137565.203125;137791.203125
2;87;0.373836;140375.328125;140810.562500
2;88;0.452833;141184.375000;141241.375000
2;89;2.926334;141693.921875;142024.921875
2;90;0.599117;144951.703125;145144.546875
2;91;0.225973;145744.140625;145858.015625
2;92;0.939443;146083.796875;146204.656250
2;93;1.495225;147144.437500;147490.140625
2;94;1.460264;148985.343750;149056.093750
2;95;2.820713;150516.718750;150856.375000
2;96;0.279864;153676.953125;154045.687500
2;97;1.199029;154325.437500;154453.265625
2;98;1.024881;155653.125000;156247.718750
2;99;0.122759;157272.031250;157425.937500
2;100;0.127228;157548.609375;157615.109375
2;101;1.486675;157742.937500;157826.718750
2;102;0.447147;159313.781250;159475.484375
2;103;0.131120;159923.140625;160012.421875
2;104;2.920796;160143.984375;160251.609375
2;105;0.377752;163172.718750;163466.625000
2;106;0.399145;163844.328125;164113.000000
2;107;0.459262;164512.953125;164789.078125
2;108;0.891363;165249.046875;165309.531250
2;109;3.296421;166201.453125;166380.859375
2;110;0.403300;169677.703125;170008.234375
2;111;2.693684;170411.828125;170486.953125
2;112;0.326190;173180.312500;173499.140625
2;113;2.119581;173825.796875;174098.218750
2;114;0.409372;176218.125000;176481.890625
2;115;0.721203;176891.687500;177060.015625
2;116;0.228306;177782.109375;177902.546875
2;117;0.480764;178131.078125;178195.250000
2;118;0.821659;178676.312500;179006.359375
2;119;1.664106;179827.734375;179962.171875
2;120;0.744653;181626.453125;181999.078125
2;121;0.419416;182743.687500;182948.718750
2;122;0.200546;183368.671875;183425.390625
2;123;0.065428;183625.656250;183739.968750
2;124;0.975965;183805.343750;183984.859375
2;125;3.569367;184960.609375;185182.453125
2;126;0.290744;188752.515625;188798.281250
2;127;0.364917;189088.531250;189410.406250
2;128;0.580103;189775.140625;189872.359375
2;129;0.677353;190452.718750;190562.515625
2;130;0.095411;191240.312500;191501.000000
2;131;0.306829;191597.093750;191743.390625
2;132;0.772013;192049.890625;192530.156250
2;133;0.265535;193302.906250;193349.187500
2;134;1.346021;193614.453125;194121.406250
2;135;1.338764;195467.812500;195583.437500
2;136;2.101621;196922.765625;197404.812500
2;137;0.490779;199506.703125;199659.062500
2;138;0.069939;200149.968750;200326.640625
2;139;4.288941;200396.734375;200532.156250
2;140;1.750656;204821.140625;205018.906250
2;141;2.156506;206769.046875;207072.656250
2;142;2.228118;209229.281250;209602.718750
2;143;0.246805;211831.265625;212082.140625
2;144;0.723379;212328.656250;212457.968750
2;145;3.725998;213181.609375;213523.718750
2;146;0.758783;217249.000000;217527.656250
2;147;1.181335;218286.109375;218629.687500
2;148;0.414038;219811.781250;220188.734375
2;149;2.546675;220603.468750;220724.906250
2;150;1.753446;223271.125000;223548.578125
2;151;0.483850;225302.406250;225437.906250
2;152;4.452491;225921.359375;226120.125000
2;153;0.700989;230572.656250;230689.203125
2;154;3.466308;231389.609375;231558.234375
2;155;3.507275;235024.625000;235087.843750
2;156;0.522764;238595.281250;238731.265625
2;157;0.732942;239253.765625;239622.562500
2;158;0.147195;240354.781250;240712.828125
2;159;6.204319;240860.046875;241435.312500
2;160;1.921557;247640.250000;247866.328125
2;161;0.490949;249787.859375;249947.671875
2;162;1.841650;250438.062500;250663.531250
2;163;0.441377;252505.078125;252613.968750
2;164;0.724877;253055.843750;253216.796875
2;165;0.626145;253941.140625;254039.390625
2;166;0.341988;254665.921875;254961.125000
2;167;0.931541;255303.265625;255540.187500
2;168;2.547846;256472.125000;256613.984375
2;169;1.610118;259161.781250;259458.750000
2;170;0.903093;261069.312500;261357.453125
2;171;0.955479;262261.125000;262572.156250
2;172;0.741335;263527.437500;263848.718750
2;173;2.412519;264590.906250;264937.906250
2;174;0.862283;267350.437500;267456.812500
2;175;1.011528;268319.218750;268578.375000
2;176;0.234872;269589.968750;270047.343750
2;177;0.317505;270282.343750;270362.937500
2;178;0.099783;270680.875000;270758.437500
2;179;2.195218;270858.468750;270926.656250
2;180;0.167530;273121.875000;273177.281250
2;181;1.356705;273344.468750;273718.656250
2;182;0.020500;275075.812500;275203.437500
2;183;1.927605;275224.062500;275318.593750
2;184;0.455851;277246.625000;277644.750000
2;185;1.929033;278100.468750;278652.625000
2;186;0.201308;280581.968750;280908.687500
2;187;0.598501;281110.218750;281501.593750
2;188;0.037052;282100.250000;282177.906250
2;189;1.302663;282215.125000;282271.531250
2;190;2.086344;283574.031250;283654.968750
2;191;1.239704;285741.156250;286193.187500
2;192;1.307106;287432.812500;287659.875000
2;193;0.783669;288967.187500;289025.750000
2;194;0.015894;289808.875000;290123.843750
2;195;10.756771;290139.875000;290557.343750
3;0;5.223221;15.613727;1660.546753
3;1;0.257588;6884.444824;7049.879395
3;2;3.466919;7307.308105;7502.755371
3;3;1.302880;10969.901367;11262.998047
3;4;0.040120;12565.768555;12794.304688
3;5;1.221125;12834.857422;13084.038086
3;6;0.371164;14306.008789;14369.641602
3;7;1.505233;14741.769531;15004.257813
3;8;0.171418;16509.873047;16639.521484
3;9;1.540577;16811.539063;16935.949219
3;10;0.775626;18476.232422;19105.099609
3;11;3.784471;19880.572266;20120.324219
3;12;0.033402;23904.468750;24243.654297
3;13;0.424549;24277.628906;24620.162109
3;14;0.284550;25044.632813;25100.458984
3;15;0.596655;25385.373047;25701.906250
3;16;0.895104;26299.039063;26528.441406
3;17;0.542685;27424.433594;27700.876953
3;18;4.617486;28243.191406;28578.755859
3;19;1.170390;33196.582031;33329.957031
3;20;2.768272;34500.281250;34641.640625
3;21;3.520597;37410.214844;37758.335938
3;22;0.397519;41279.214844;41342.628906
3;23;2.086951;41740.433594;41936.457031
3;24;0.210167;44023.085938;44484.199219
3;25;0.046360;44694.441406;44946.234375
3;26;1.881910;44993.125000;45095.593750
3;27;0.955234;46977.457031;47325.261719
3;28;0.635877;48281.011719;48762.257813
3;29;1.410120;49397.824219;49457.050781
3;30;3.169312;50868.234375;51349.632813
3;31;0.609697;54518.960938;54567.539063
3;32;1.158768;55177.117188;55463.039063
3;33;4.836524;56622.210938;57028.449219
3;34;1.315164;61865.148438;61929.175781
3;35;0.119565;63244.851563;63310.992188
3;36;0.579193;63430.941406;63823.468750
3;37;0.495874;64402.707031;64512.675781
3;38;1.874198;65008.367188;65288.953125
3;39;2.413044;67163.375000;67423.617188
3;40;1.474578;69837.359375;70301.242188
3;41;0.664434;71776.085938;71977.257813
3;42;1.528857;72642.250000;73112.390625
3;43;0.906082;74640.671875;74817.515625
3;44;0.585027;75724.492188;76233.179688
3;45;0.561075;76819.031250;77142.460938
3;46;3.363768;77704.554688;78327.125000
3;47;0.757663;81691.289063;82006.539063
3;48;0.242491;82764.070313;82978.234375
3;49;1.393261;83221.210938;83477.789063
3;50;0.157624;84871.187500;85192.828125
3;51;1.633434;85350.171875;85439.812500
3;52;0.435689;87073.187500;87166.789063
3;53;0.219954;87602.546875;88086.179688
3;54;0.146595;88305.976563;88785.328125
3;55;0.640263;88931.515625;89126.265625
3;56;0.355249;89767.117188;89969.164063
3;57;1.358513;90324.625000;90385.656250
3;58;1.654753;91744.046875;91875.445313
3;59;0.924328;93529.765625;93640.046875
3;60;1.943216;94564.664063;95112.882813
3;61;1.408354;97056.875000;97463.140625
3;62;1.549770;98872.218750;99096.343750
3;63;1.787569;100646.156250;101161.101563
3;64;3.154474;102949.046875;103100.632813
3;65;1.495730;106255.250000;106389.960938
3;66;0.986335;107885.296875;108063.031250
3;67;0.150074;109050.015625;109108.140625
3;68;1.166892;109258.757813;109716.343750
3;69;0.744169;110882.976563;111211.765625
3;70;1.603221;111956.687500;112298.375000
