"(PDH-CSV 4.0) (Hora de verano romance)(-120)","\\DESKTOP-OC6VVU5\Disco físico(_Total)\% de tiempo de disco","\\DESKTOP-OC6VVU5\Disco físico(_Total)\Longitud promedio de la cola de disco","\\DESKTOP-OC6VVU5\Disco físico(_Total)\Promedio de bytes de disco/transferencia","\\DESKTOP-OC6VVU5\Disco físico(_Total)\Promedio de segundos de disco/transferencia","\\DESKTOP-OC6VVU5\Disco físico(_Total)\Transferencias de disco/s","\\DESKTOP-OC6VVU5\Interfaz de red(Intel[R] Ethernet Connection [7] I219-V)\Ancho de banda actual","\\DESKTOP-OC6VVU5\Interfaz de red(Intel[R] Ethernet Connection [7] I219-V)\Total de bytes/s","\\DESKTOP-OC6VVU5\Memoria\Bytes de caché","\\DESKTOP-OC6VVU5\Memoria\Bytes disponibles","\\DESKTOP-OC6VVU5\Memoria\Entrada de páginas/s","\\DESKTOP-OC6VVU5\Memoria\Páginas/s","\\DESKTOP-OC6VVU5\Procesador(_Total)\% de tiempo de procesador","\\DESKTOP-OC6VVU5\Sistema\Cambios de contexto/s","\\DESKTOP-OC6VVU5\Sistema\Llamadas al sistema/s"
"09/19/2022 22:50:11.125","3.8291555454799999225","0.19145747950692551531","7984.1203007518797676","6.9063086287146426847e-005","2772.755832392121647","1000000000","1683.7070861929962575","454692864","26532720640","149.90552477307926438","149.90552477307926438","56.575634970916595989","197554.63386270499905","301002.35172978561604"
"09/19/2022 22:50:12.134","12.257315750067968807","0.6128659855220632835","8473.4963562753036967","0.00025060655870445347568","2444.897261853643613","1000000000","282.10353021388198158","444100608","26541412352","200.93690046813347294","200.93690046813347294","65.192031570511772998","175235.78411022663931","288601.80977828247705"
"09/19/2022 22:50:13.125","3.0438756088837628511","0.15219388150583060271","7812.1621838619030314","6.0455680449618630606e-005","2517.8210891521935082","1000000000","135.44280447466638861","473583616","26510528512","58.624497459183956494","58.624497459183956494","56.048716158372080542","185004.76324041854241","279364.93496976542519"
"09/19/2022 22:50:14.132","4.1072489189073300153","0.20536224743404263293","7759.9541547277940481","7.4105408309455591794e-005","2771.4508008917086954","1000000000","509.22430546470144463","463478784","26525552640","63.528958186629424176","63.528958186629424176","58.384989288328959844","188046.70887239475269","289770.46788879175438"
"09/19/2022 22:50:15.109","4.1428268451435581454","0.20714123985061339006","8106.3874954561979393","7.3527226463104321057e-005","2817.2663299806395116","1000000000","116.74604202755104154","449265664","26539470848","108.55333732386324641","108.55333732386324641","57.863969059290234043","198861.52127261378337","301247.80013077601325"
"09/19/2022 22:50:16.132","3.038805943887612937","0.15194049269770640298","7736.2616685042266909","5.7124292539507535071e-005","2659.8261269412523689","1000000000","0","438104064","26551504896","36.168161226323533697","36.168161226323533697","54.178908025949155558","197684.41656650364166","298114.60263116529677"
"09/19/2022 22:50:17.108","5.3950839329151119017","0.26975409423921203889","8041.7703081232493787","9.2232107843137259686e-005","2924.5257322424658923","1000000000","0","470560768","26518020096","62.46360982730757172","62.46360982730757172","56.797239447287303449","201447.18968027437222","301871.26639132160926"
"09/19/2022 22:50:18.133","15.8723149650292914","0.79377034754112429926","8031.4381380155164152","0.00033222351980400163405","2388.7099171744830528","1000000000","215.55936778095579598","455970816","26531012608","167.76566180237284698","167.76566180237284698","50.203297362636710943","173396.54067205364117","268744.00871757196728"
"09/19/2022 22:50:19.123","4.0387007085262593975","0.20189438230756984183","7871.9022900763357029","7.6288396946564877117e-005","2647.3829407089287997","1000000000","0","444043264","26544844800","162.68269215806776629","162.68269215806776629","52.12546292891884292","185563.35601662233239","285208.02064069494372"
"09/19/2022 22:50:20.115","3.1605979441511533601","0.15802979640100442427","7758.2500890630562935","5.5848022800142502425e-005","2829.4605407182757517","1000000000","0","477073408","26511306752","115.92018602871453936","115.92018602871453936","63.510124506173902148","193537.3185886888532","295629.73842660419177"
"09/19/2022 22:50:21.123","3.6238363011124778978","0.18119181505562390044","7983.6648564778897708","7.0810899922420486086e-005","2558.9125594366500991","1000000000","579.67608018270118464","462020608","26524590080","152.85978826735615144","152.85978826735615144","54.507797827212868924","191960.13099091258482","290426.64953578269342"
"09/19/2022 22:50:22.130","4.1470128419710903245","0.20735054284307977146","7853.117013639626748","7.4984170854271362905e-005","2765.2429800942204565","1000000000","169.72596898640048835","451121152","26537771008","64.515719205356901966","64.515719205356901966","61.486811279908280881","198245.88707327318843","315219.83383926888928"
"09/19/2022 22:50:23.107","4.2083896825743059011","0.21045944235153854485","7964.1340607950114645","8.0075798908807484786e-005","2627.7901196525212981","1000000000","137.22676384779339287","433934336","26563981312","101.38395239501153355","101.38395239501153355","54.921859155968263622","173429.02749543028767","292456.85984815552365"
"09/19/2022 22:50:24.121","0.010955262396283690224","0.00054766299727529031867","25941.333333333332121","0.0001851666666666666771","2.9582881372645695173","1000000000","744.50251454491672121","433950720","26564182016","0","0","4.2349680309735742156","5560.5956020116354921","48461.690168622422789"
"09/19/2022 22:50:25.123","0.083604930425368151337","0.0041804461271665220926","14336","0.00017452916666666666926","23.951450410018892967","1000000000","0","431296512","26567409664","0","0","7.2144457982160066223","10618.476348441708978","82998.761510418378748"
